place_id,name,formatted_address,website_url,website_domain,maps_url,best_email,email_type,source_url,verification_status,verification_sub_status,confidence_score,candidates_found,pages_visited,notes,processed_at
ChIJ70nKr2X1ekgRwm8E9CZ_U50,Charlie + Co,"5, Church Walk, Nantwich CW5 5RG",https://charlieandco.uk/,charlieandco.uk,https://maps.google.com/?cid=11336544492301086658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,hello@charlieandco.uk,info,https://charlieandco.uk/pages/contact,unknown,,74,8,100,ok,2026-03-05T00:54:32.969Z
ChIJZZ99j2hBe0gRcCvDIG7YFjM,Charnwood House Kennels & Cattery Ltd,"Charnwood House, Division Ln, Blackpool FY4 5DZ",http://boardingkennelsblackpool.com/,boardingkennelsblackpool.com,https://maps.google.com/?cid=3681367712929622896&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:52:16.834Z
ChIJ5c0lobkndkgRV6IrS57MZDw,Charterhouse Aquatics,"14 Merchant Dr, Mead Ln, Hertford SG13 7AY",http://www.charterhouse-aquatics.com/,charterhouse-aquatics.com,https://maps.google.com/?cid=4351828120184791639&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:53:00.086Z
ChIJc4cj6td1ekgR3LXT_31Nxfw,Chasewater Dogs Shop Heath Hayes,"116 Hednesford Rd, High Street, Heath Hayes, Cannock WS12 3EA",https://www.chasewaterdogs.com/shop,chasewaterdogs.com,https://maps.google.com/?cid=18214049471528154588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,chasewaterdogs@gmail.com,unknown,https://www.chasewaterdogs.com/,unknown,,50,3,31,ok,2026-03-05T00:53:06.293Z
ChIJpe5ux6vX2UcR-sDchteup0I,CHC,"Rashs Green Industrial Estate, 18 Charles Wood Rd, Dereham NR19 1SX",https://www.chcraw.co.uk/,chcraw.co.uk,https://maps.google.com/?cid=4802999768317739258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,sales@chcraw.co.uk,sales,https://www.chcraw.co.uk/,unknown,,62,2,44,ok,2026-03-05T00:53:29.472Z
ChIJ3V9i42-VcUgRn2gFx9Y-6LY,Chepstow Pet Supplies,"4-5, Old Bell Chambers, Riflemans Walk, Welsh St, Chepstow NP16 5EJ",http://www.chepstowpetsupplies.co.uk/,chepstowpetsupplies.co.uk,https://maps.google.com/?cid=13179853401682700447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:54:17.064Z
ChIJZWKh9FP6ekgRqspESqDUlNQ,Cheshire Aquatics,"8, Blakemere Craft Centre Chester Rd, Sandiway, Northwich CW8 2EB",http://www.cheshireaquatics.co.uk/,cheshireaquatics.co.uk,https://maps.google.com/?cid=15318102017499777706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:54:24.235Z
ChIJryWSwkTG54kRf2zJmPWnpy8,Cheshire Cat & Dog Too,"1320 Waterbury Rd, Cheshire, CT 06410, USA",http://cheshirecatanddog.com/,cheshirecatanddog.com,https://maps.google.com/?cid=3433897914165455999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:54:30.702Z
ChIJ0aAWfr2se0gRKVNarMwvmJk,Cheshire Pet Supplies Northwest,"5, Oakfield Rd, Altrincham WA15 8EJ",http://www.cheshirepetsupplies.store/,cheshirepetsupplies.store,https://maps.google.com/?cid=11067648640374428457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:54:53.709Z
ChIJdwJ-l-P1ekgR75N5ydaHTdg,Cheshire Raw Dog Food,"257 West St, Crewe CW1 3HU",http://www.cheshirerawdogfood.com/,cheshirerawdogfood.com,https://maps.google.com/?cid=15586263241972093935&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,4,no_email_found,2026-03-05T00:54:51.433Z
ChIJc93oQTrjekgRCOks1PKKkrk,Cheshire Reptile Rescue,"Unit 7, Hopley House, Nantwich Rd, Middlewich CW10 0LN",http://www.cheshrep.org/,cheshrep.org,https://maps.google.com/?cid=13371903019162855688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:54:17.798Z
ChIJcVwZvGHh2UcRLakf6oaQNPg,Chester & Ralphie's,"81 Unthank Rd, Norwich NR2 2PE",http://www.chesterandralphies.co.uk/,chesterandralphies.co.uk,https://maps.google.com/?cid=17885078929323043117&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,home@chesterandralphies.co.uk,unknown,https://www.chesterandralphies.co.uk/shipping-and-returns,unknown,,50,2,97,ok,2026-03-05T00:58:33.841Z
ChIJSWCIlnB8fkgRR2W0FnIZXcI,Chester Grooming Salon,"4-6 Middle Chare, Chester-le-Street DH3 3QD",,,https://maps.google.com/?cid=14005378393989997895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:54:24.235Z
ChIJJ6GkNkjdekgR4K3jx5Vx_pU,Chester Market,"Exchange Square, Northgate St, Chester CH1 2AR",http://www.newchester.market/,newchester.market,https://maps.google.com/?cid=10808201043853422048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,more@www.chesternorthgate.com,unknown,https://newchester.market/northgate,unknown,,50,2,77,ok,2026-03-05T00:58:31.478Z
ChIJRz2lAaTEekgRStoq03GqTN4,Chester Pets,"22 Whitley Dr, Chester CH4 0TL",http://www.chesterpets.co.uk/,chesterpets.co.uk,https://maps.google.com/?cid=16018365380500838986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,4,no_email_found,2026-03-05T00:55:00.700Z
ChIJrUDl2SSLcUgRm0LvGDsXjQ8,Chew Valley PetHub,"Glebe House, Harford Square, Chew Magna, Bristol BS40 8RA",https://chewvalleypethub.co.uk/,chewvalleypethub.co.uk,https://maps.google.com/?cid=1120577424873964187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@chewvalleypethub.co.uk,info,https://chewvalleypethub.co.uk/,unknown,,56,2,8,ok,2026-03-05T00:54:35.441Z
ChIJuVBMv0mEfkgRk0WfM1UmR7o,Chilton Aquatics,"34 Eden Terrace, Chilton, Ferryhill DL17 0EJ",,,https://maps.google.com/?cid=13422739361781204371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:54:35.441Z
ChIJ2QbQ49LzdkgR8Usg3QFlro4,Chinnor Pets,"46 Middle Way, Chinnor OX39 4TP",https://www.chinnorpets.co.uk/,chinnorpets.co.uk,https://maps.google.com/?cid=10281266058012675057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,hello@chinnorpets.co.uk,info,https://www.chinnorpets.co.uk/,unknown,,56,2,8,ok,2026-03-05T00:54:43.844Z
ChIJbac5XgREdkgRzqE9rD8qZlc,Choice Pet Supplies,"Hillier Garden Centre, Leighton Buzzard Rd., Hemel Hempstead, Piccotts End, Hemel Hempstead HP1 3BA",http://www.choicepetsupplies.co.uk/,choicepetsupplies.co.uk,https://maps.google.com/?cid=6297767581885243854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@choicepetsupplies.co.uk,info,http://www.choicepetsupplies.co.uk/contact,unknown,,74,3,39,ok,2026-03-05T00:56:39.416Z
ChIJracHCb4VdkgRybxfULLV4xQ,Choice Pet Supplies,"Unit 34 C/D, Battlers Green Farm, Radlett WD7 8PH",https://www.choicepetsupplies.co.uk/,choicepetsupplies.co.uk,https://maps.google.com/?cid=1505281662301224137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@choicepetsupplies.co.uk,info,https://www.choicepetsupplies.co.uk/,unknown,,56,3,43,ok,2026-03-05T00:55:21.427Z
ChIJQfSsYkT02UcR3UjDve73Lcs,Church Products UK,"Unit 3A, Becks Green Business Centre, Becks Green Ln, Beccles NR34 8NB",http://www.churchproductsuk.co.uk/,churchproductsuk.co.uk,https://maps.google.com/?cid=14640630568409319645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@churchproductsuk.co.uk,info,http://www.churchproductsuk.co.uk/about,unknown,,66,10,100,ok,2026-03-05T00:59:32.747Z
ChIJR9Pm4lHBdkgRsMVmZQb_8M0,Cichlids,"70 St Clement's St, Oxford OX4 1AH",,,https://maps.google.com/?cid=14839641175121905072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:55:00.700Z
ChIJAUaPbx4ddkgR6GWiRkMktg4,City Doggo,"69 Vallance Rd, London E1 5BS",http://www.citydoggo.com/,citydoggo.com,https://maps.google.com/?cid=1060074633658787304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,mediaenquiries@citydoggo.com,unknown,http://www.citydoggo.com/pages/contact-us,unknown,,68,12,72,ok,2026-03-05T00:57:49.382Z
ChIJTSxudvllckgRFbjVuOSLBrs,CJ's Pet Shop,"10 The Square, Beaminster DT8 3AW",,,https://maps.google.com/?cid=13476612749422606357&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:55:21.427Z
ChIJIxdJBCqRcEgR8ugG4nq_Z7w,Claws2paws pet shop ltd,"90 Overfield Rd, Dudley DY1 2NY",,,https://maps.google.com/?cid=13576030136230668530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:55:21.427Z
ChIJqVPLdmFhd0gR86HM3adZZUc,Clearwater Aquatics,"338 Green Ln Rd, Rowlatts Hill, Leicester LE5 4ND",http://www.clearwateraquatics.co.uk/,clearwateraquatics.co.uk,https://maps.google.com/?cid=5144616726856245747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:56:45.652Z
ChIJ3dcsD4Lvc0gRx84XYDOuGQQ,Clearway Pets,"Cross keys shopping centre, 4 Winchester St, Salisbury SP1 1HB",http://www.clearwaypets.co.uk/,clearwaypets.co.uk,https://maps.google.com/?cid=295458786248216263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:57:49.459Z
ChIJWU2rlVXHakgRj1RvVq8GKjE,Clemo's Pets & d.i.y,"44 Fore St, St Just, Penzance TR19 7LJ",,,https://maps.google.com/?cid=3542651407019496591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:56:39.416Z
ChIJkwkhtJZDe0gR54Zuuv2p5G8,Clipping Marvellous,"139 Layton Rd, Blackpool FY3 8HH",https://www.facebook.com/ClippingMarvellous,facebook.com,https://maps.google.com/?cid=8062756140119656167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,lite-android-support@fb.com,support,https://www.facebook.com/sideload/lite/googleplay,unknown,,54,3,100,ok,2026-03-05T00:58:58.855Z
ChIJF7JBlrUEe0gRkqQJTlaDogE,Clipsley Pets & Aquatics,"208 Clipsley Ln, Haydock, Saint Helens WA11 0HU",http://www.clipsleypetshop.co.uk/,clipsleypetshop.co.uk,https://maps.google.com/?cid=117800946964735122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:57:19.480Z
ChIJCZjRfoUhe0gRJkgcg9QY6rs,Clubmoor Reptiles,"158 Townsend Ln, Clubmoor, Liverpool L13 9DN",https://www.facebook.com/clubmoorpets,facebook.com,https://maps.google.com/?cid=13540662530654619686&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,lite-android-support@fb.com,support,https://www.facebook.com/sideload/lite/googleplay,unknown,,54,3,100,ok,2026-03-05T01:00:06.147Z
ChIJb6ydKMTieUgRlp7He4NJN38,Coalville Pet Supplies,"5 James St, Coalville LE67 3BX",http://www.coalvillepetsupplies.co.uk/,coalvillepetsupplies.co.uk,https://maps.google.com/?cid=9166876395602157206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:59:13.697Z
ChIJv5rqOLebfkgRSDPLfs2eSu0,Coast To Coast Exotics,"124 North Rd, Darlington DL1 2EJ",,,https://maps.google.com/?cid=17098653540698239816&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:57:49.459Z
ChIJl843mLpD10cRr7nIqv2ZKtA,Coastal Pets,"West St, Cromer NR27 9HZ",,,https://maps.google.com/?cid=14999970823681915311&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:57:49.459Z
ChIJq6oXq5p2bEgRUHd2qm9xnVs,Coastal Pets,"8 Queen St, Bude EX23 8BB",http://coastalpets.co.uk/?utm_source=gmb&utm_medium=referral,coastalpets.co.uk,https://maps.google.com/?cid=6601557353210214224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T00:59:13.706Z
ChIJXxAw6zWDcEgRbnOQo6sRbpU,Codsall & Wergs Garden Centre,"Wergs Hall Rd, Codsall, Wolverhampton WV8 2HJ",https://www.codsallandwergs.co.uk/,codsallandwergs.co.uk,https://maps.google.com/?cid=10767563187970667374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,enquiries@codsallandwergs.co.uk,unknown,https://www.codsallandwergs.co.uk/visit,unknown,,50,2,100,ok,2026-03-05T01:00:59.229Z
ChIJwdQ5qPkE2UcR7CnxvlLK7g0,Colchester Pet Stores,"13 Short Wyre St, Colchester CO1 1LN",https://www.colchesterpetstores.co.uk/,colchesterpetstores.co.uk,https://maps.google.com/?cid=1003962223689804268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,colchesterpetstores@gmail.com,unknown,https://www.colchesterpetstores.co.uk/,unknown,,50,1,9,ok,2026-03-05T00:58:40.400Z
ChIJIe1lAau62EcRAeRoxASJ_HE,Cold Blooded Reptile Centre,"The Lodge, 6 Broadway, Rainham RM13 9YN",,,https://maps.google.com/?cid=8213590473985025025&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:58:40.400Z
ChIJewaXrDq6cUgRtLfvcfkYMGY,Coleford Pet Shop,"5 Pyart Ct, Coleford GL16 8RG",,,https://maps.google.com/?cid=7363412850388219828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:58:40.400Z
ChIJJ8MgKTyxcEgREOiTwR4_FVE,Coleshill Pet Supplies,"79 Parkfield Rd, Coleshill, Birmingham B46 3LD",,,https://maps.google.com/?cid=5842645492912351248&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:58:40.400Z
ChIJSy8D_rca30cR5Nz3mmKzoG0,Collared,"27 White Rock, Hastings TN34 1JY",http://www.collared.co.uk/,collared.co.uk,https://maps.google.com/?cid=7899510982495952100&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T01:00:04.972Z
ChIJezQ7NQAPd0gRYr33HMUOd2s,Collins Pet Food,"Blue Barns Farm, High St, Hardingstone, Northampton NN4 6PF",,,https://maps.google.com/?cid=7743674324044201314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:58:58.855Z
ChIJLxY023kockgRQyCSdOQLsPs,Columbard Pet & Garden Supplies,"62 High St, Midsomer Norton, Radstock BA3 2DQ",http://columbardpetsupplies.co.uk/,columbardpetsupplies.co.uk,https://maps.google.com/?cid=18136008775257169987&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T01:00:23.155Z
ChIJH2vITeZfd0gRK-6dRaxP2M0,Company Shop,"Distribution Park, Leicester LE3 1UT",https://www.companyshop.co.uk/,companyshop.co.uk,https://maps.google.com/?cid=14832692974065675819&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,membership@companyshop.co.uk,unknown,https://www.companyshop.co.uk/,unknown,,50,5,84,ok,2026-03-05T01:01:27.711Z
ChIJqQ_grk3he0gRT3KIOf66EtE,Company Shop Bradford,"Peel Centre, 1 Canal Rd, Bradford BD1 4RB",https://www.companyshop.co.uk/,companyshop.co.uk,https://maps.google.com/?cid=15065309304557433423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,membership@companyshop.co.uk,unknown,https://www.companyshop.co.uk/,unknown,,50,5,84,ok,2026-03-05T01:01:42.900Z
ChIJazv-iPNxdEgR9h4Zv0r529E,Company Shop Southampton,"4 Hawkeswood Rd, Southampton SO18 1AB",https://www.companyshopgroup.co.uk/our-locations/company-shops,companyshopgroup.co.uk,https://maps.google.com/?cid=15121954273255562998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,mediaenquiries@companyshop.co.uk,unknown,https://www.companyshopgroup.co.uk/contact-us,unknown,,68,11,70,ok,2026-03-05T01:01:48.600Z
ChIJkcbwB2pyeEgR0yI86mJoK0Y,Coningsby Pet & Aquatics Ltd,"15-17 Silver St, Coningsby, Lincoln LN4 4SG",,,https://maps.google.com/?cid=5056249780699407059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T00:59:42.325Z
ChIJPYe4lH132UcRuTu752BiP3I,Conkers Pet Supplies,"110-112 Hamilton Rd, Felixstowe IP11 7AB",https://conkerspets.co.uk/,conkerspets.co.uk,https://maps.google.com/?cid=8232406812200745913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,sales@conkerspets.co.uk,sales,https://conkerspets.co.uk/contact,unknown,,80,5,82,ok,2026-03-05T01:03:53.361Z
ChIJ2aaqGZ7bekgR6X1eGYTCh8U,Contact Pets & Aquatics,"Unit 68, Ind Est, Welsh Rd, Deeside CH5 2LR",http://www.contactpets.co.uk/,contactpets.co.uk,https://maps.google.com/?cid=14233559019944836585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T01:01:29.502Z
ChIJY0BRf8sPeUgRnqe1Iw7oaGI,Cookes Dog Shop (Cookes Pet Supplies),"Portland Court, Silk Rd, Doncaster DN2 4LT",https://www.cookespetsupplies.co.uk/,cookespetsupplies.co.uk,https://maps.google.com/?cid=7091172760721139614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cookesquestions@donaldcooke.co.uk,unknown,https://www.cookespetsupplies.co.uk/,unknown,,50,4,100,ok,2026-03-05T01:02:46.294Z
ChIJU5hbo-92eUgRJk2AsknP-7I,Cookes Pet Supplies,"5 Greasbrough Rd, Rotherham S60 1RD",http://www.cookespetsupplies.co.uk/,cookespetsupplies.co.uk,https://maps.google.com/?cid=12897129873339862310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T01:01:47.685Z
ChIJkRPU4YuCeUgRzTHDz1_3S_8,Cookes Pet Supplies,"530 Queens Rd, Lowfield, Sheffield S2 4DU",http://www.cookespetsupplies.co.uk/,cookespetsupplies.co.uk,https://maps.google.com/?cid=18396069093804552653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cookesquestions@donaldcooke.co.uk,unknown,http://www.cookespetsupplies.co.uk/team,unknown,,58,4,100,ok,2026-03-05T01:04:13.710Z
ChIJheJ7ITtleUgRw_0h4VYasdA,Cookes Pet Supplies,"Wakefield Rd, Smithies, Barnsley S71 1NG",http://www.cookespetsupplies.co.uk/,cookespetsupplies.co.uk,https://maps.google.com/?cid=15037829591213407683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cookesquestions@donaldcooke.co.uk,unknown,http://www.cookespetsupplies.co.uk/about,unknown,,60,4,100,ok,2026-03-05T01:04:11.241Z
ChIJWf28_nlfd0gR0Y9ghJNesmE,Cooks Farm Shop,"Markfield Ln, Newtown Linford, Leicester LE6 0AB",http://www.cooksfarmshop.co.uk/,cooksfarmshop.co.uk,https://maps.google.com/?cid=7039793155207630801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@cooksfarmshop.co.uk,info,http://www.cooksfarmshop.co.uk/about-us,unknown,,66,1,25,ok,2026-03-05T01:02:39.756Z
ChIJw5lpVgIMcUgRqzgKncpMsZ4,Cornhill Pets & Country Crafts,"7 Threadneedle St, Stroud GL5 1AF",,,https://maps.google.com/?cid=11435005361972197547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_website,2026-03-05T01:01:42.900Z
ChIJJ1aAra0Pa0gRgIOypK728N8,Cornwall Canine Centre,"Hope Terrace, Newquay TR7 1NN",http://www.cornwallcanine.co.uk/,cornwallcanine.co.uk,https://maps.google.com/?cid=16136668694816392064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cornwallcanine@outlook.com,unknown,https://cornwallcanine.co.uk/contact,unknown,,68,5,100,ok,2026-03-05T01:08:49.771Z
ChIJAxFEPUMYa0gRC5_LYtGdX7g,Cornwall Countryside Supplies Ltd,"Eastleigh Farm, Chacewater, Truro TR4 8QQ",http://www.cornwallcountrysidesupplies.co.uk/,cornwallcountrysidesupplies.co.uk,https://maps.google.com/?cid=13285510948397489931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,6,no_email_found,2026-03-05T01:02:25.606Z
ChIJgVLPhDZDdEgRnElBuV2m57s,Cosham Dog Grooming Ltd,"264c Havant Rd, Drayton, Portsmouth PO6 1PA",https://www.coshamdoggrooming.co.uk/,coshamdoggrooming.co.uk,https://maps.google.com/?cid=13539973726182918556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@coshamdoggrooming.co.uk,info,https://www.coshamdoggrooming.co.uk/,unknown,,56,1,10,ok,2026-03-05T01:01:54.286Z
ChIJ83V8ZDFDdEgR89EWKYSSH9o,Cosham Pets,"8b High St, Cosham, Portsmouth PO6 3BZ",https://coshampets.wixsite.com/my-site-1,coshampets.wixsite.com,https://maps.google.com/?cid=15717442320869020147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,7,no_email_found,2026-03-05T01:01:55.728Z
ChIJ8eRf4Di7cEgRYJKxk5TY9Vk,Costco Birmingham,"100 Watson Rd, Nechells, Birmingham B7 5SA",http://www.costco.co.uk/,costco.co.uk,https://maps.google.com/?cid=6482325371314344544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T01:03:20.014Z
ChIJJ1xL8vBhd0gRV4NGm3Cp5hk,Costco Leicester,"3 Westmoreland Ave, Thurmaston, Leicester LE4 8PH",https://www.costco.co.uk/store-finder/Leicester,costco.co.uk,https://maps.google.com/?cid=1866365396698170199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,0,no_email_found,2026-03-05T01:03:49.871Z
