place_id,name,formatted_address,website_url,website_domain,maps_url,best_email,email_type,source_url,verification_status,verification_sub_status,confidence_score,candidates_found,notes,processed_at
ChIJlxlrynFEe0gRd83Qp-Cu7uU,B&M Store,"26-32 Church St, Blackpool, Lancashire FY1 1EW",https://www.bmstores.co.uk/stores/blackpool-168,bmstores.co.uk,https://maps.google.com/?cid=16568372359054019959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.110Z
ChIJQelCh2NceUgR2LBV6M2Weas,B&M Store,"Torre Ln, York Rd, Harehills, Leeds LS9 6TN",https://www.bmstores.co.uk/stores/leeds-158,bmstores.co.uk,https://maps.google.com/?cid=12356072863778058456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.906Z
ChIJ5-WvNvLtcEgRxKVgHqn36zE,B&M Store,"Units 1-2 Droitwich, Spa Retail Park, Droitwich Spa, Worcestershire WR9 9AY",https://www.bmstores.co.uk/stores/droitwich-398,bmstores.co.uk,https://maps.google.com/?cid=3597241033116657092&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.939Z
ChIJl90ZblWZcEgRyCoZe73u-a4,B&M Store,"3B, Bentley Bridge Retail Park, Wolverhampton WV11 1BP",https://www.bmstores.co.uk/stores/wolverhampton-bentley-bridge-retail-park-728,bmstores.co.uk,https://maps.google.com/?cid=12608371129381890760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:03.995Z
ChIJAZyxn1-CeUgREv8KryFCNus,B&M Store,"30 Chesterfield Rd, Meersbrook, Sheffield S8 0RN",https://www.bmstores.co.uk/stores/meersbrook-291,bmstores.co.uk,https://maps.google.com/?cid=16948806960093527826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.042Z
ChIJD6HbU527cEgRcr2MxyLVqAc,B&M Store,"Retail Park, Greenway St, Birmingham, St Andrews B10 0XA",https://www.bmstores.co.uk/stores/small-heath-st-andrews-retail-park-297,bmstores.co.uk,https://maps.google.com/?cid=551925299706379634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.399Z
ChIJsSOQKHh4eUgRgnTDNdi6qso,B&M Store,"12 -18 Haymarket, Sheffield City Centre, Sheffield S1 2AX",https://www.bmstores.co.uk/stores/sheffield-haymarket-241,bmstores.co.uk,https://maps.google.com/?cid=14603690179479958658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.604Z
ChIJzdsYvfJDe0gRD6JU0vQgpdw,B&M Store,"305-321 Whitegate Dr, Blackpool, Lancashire FY3 9JS",https://www.bmstores.co.uk/stores/blackpool-whitegate-drive-126,bmstores.co.uk,https://maps.google.com/?cid=15899150295374275087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.588Z
ChIJ7SzWloLhe0gRGN6lW6qQ7lo,B&M Store,"Unit 1, Woodhall Retail Park, Bradford BD3 7BW",https://www.bmstores.co.uk/stores/bradford-woodhall-205,bmstores.co.uk,https://maps.google.com/?cid=6552333569227087384&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.621Z
ChIJFyXs-QGTbEgRjQo-uYrvmds,B&M Store,"31 Cornwall St, Plymouth, Devon PL1 1NW",https://www.bmstores.co.uk/stores/plymouth-672,bmstores.co.uk,https://maps.google.com/?cid=15823942144835324557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.706Z
ChIJhxUZy7G7cEgRsaH8e_9CXVM,B&M Store,"Unit C Heybarnes Circus, Birmingham B25 8DL",https://www.bmstores.co.uk/stores/birmingham-heybarnes-163,bmstores.co.uk,https://maps.google.com/?cid=6007031143046357425&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:05.383Z
ChIJw5npCjN9dEgRpgT8LQjlLGw,B&M Store,"57 High St, Newport PO30 1SB",https://www.bmstores.co.uk/stores/isle-of-wight-107,bmstores.co.uk,https://maps.google.com/?cid=7794856878365476006&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.431Z
ChIJ16xP4v1hd0gR_Bc-oaIX1JU,B&M Store,"25 Raw Dykes Rd, Leicester, Leicestershire LE2 7JU",https://www.bmstores.co.uk/stores/leicester-raw-dykes-road-741,bmstores.co.uk,https://maps.google.com/?cid=10796280193971263484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.827Z
ChIJId2d5_TwcEgRNIsyW5tToxw,B&M Store,"Unit 10, St Martins Quarter, Worcester, Worcestershire WR1 2DA",https://www.bmstores.co.uk/stores/worcester-347,bmstores.co.uk,https://maps.google.com/?cid=2063584980980894516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:05.574Z
ChIJ-ZVx_IvwcEgRsRuM-WnfAU8,B&M Store,"Unit 2 Bath Rd, Broomhall, Worcester WR5 3HW",https://www.bmstores.co.uk/stores/broomhall-69,bmstores.co.uk,https://maps.google.com/?cid=5693077050224286641&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.722Z
ChIJ5Q1c6xjne0gRLYTxZ9H9s94,B&M Store,"Clayton, Town End Rd, Clayton, Bradford BD14 6BP",https://www.bmstores.co.uk/stores/clayton-614,bmstores.co.uk,https://maps.google.com/?cid=16047448973085082669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.690Z
ChIJb9w3PhfBdkgR02XPSPgA9NI,B&M Store,"9-10, The Square, Templars Square Shopping Centre, Oxford OX4 3XH",https://www.bmstores.co.uk/stores/cowley-236,bmstores.co.uk,https://maps.google.com/?cid=15200775708655707603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.676Z
ChIJjRVh5ytfeUgRHn2QSA1d45Y,B&M Store,"Unit 3 Junction 1 Retail Park, Leeds, Yorkshire LS11 0BD",https://www.bmstores.co.uk/stores/leeds-cottingley-650,bmstores.co.uk,https://maps.google.com/?cid=10872636237035896094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.643Z
ChIJgWJxpMPL3kcRII30xa-g5ms,B&M Store,"Ten Perch Rd, Canterbury, Kent CT1 3TQ",https://www.bmstores.co.uk/stores/canterbury-346,bmstores.co.uk,https://maps.google.com/?cid=7775078483502599456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:04.977Z
ChIJz_u3XnZZeUgRY97L7VkzQrk,B&M Store,"Unit 3 Savins Mill Way, Kirkstall, Leeds LS5 3RP",,,https://maps.google.com/?cid=13349288706814238307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:04.604Z
ChIJq6Whz5e3d0gRiVN7-1H_wYU,B&M Store,"1 Midland Rd, Bedford, Bedfordshire MK40 1PL",,,https://maps.google.com/?cid=9638265405126169481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:04.604Z
ChIJjamZQUoPd0gR6ogTXWbX9lU,B&M Store,"28-31 Victoria Promenade, Trenery Way, Castle St, Northampton, Northamptonshire NN1 1HH",https://www.bmstores.co.uk/stores/northampton-trenery-way-657,bmstores.co.uk,https://maps.google.com/?cid=6194375172142893290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:05.221Z
ChIJa4GrUfYPd0gRjlwjz3n8q1M,B&M Store,"Unit 2 Weedon Rd, Northampton, Northamptonshire NN5 5DE",https://www.bmstores.co.uk/stores/northampton-weedon-road-737,bmstores.co.uk,https://maps.google.com/?cid=6029190126261984398&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:05.349Z
ChIJcZvVI09De0gR4QNisA3kLEc,B&M Store,"Holyoake Ave, Bispham, Blackpool, Lancashire FY2 0BQ",https://www.bmstores.co.uk/stores/blackpool-bispham-738,bmstores.co.uk,https://maps.google.com/?cid=5128724823113073633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:06.063Z
ChIJQ3IRGjybcEgRiV3QnUzRVd8,B&M Store,"Dudley St, Mander Centre, Wolverhampton WV1 3NB",https://www.bmstores.co.uk/stores/wolverhampton-mander-centre-663,bmstores.co.uk,https://maps.google.com/?cid=16092998970473733513&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:05.368Z
ChIJEWXcjcZeeUgRqI8_Bk_eKl8,B&M Store with Garden Centre,"Unit 1 Armley Rd, Armley, Leeds LS12 2ER",https://www.bmstores.co.uk/stores/leeds-armley-77,bmstores.co.uk,https://maps.google.com/?cid=6857537813613612968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:06.084Z
ChIJFYLAWMiRcUgRtrocO8Zc8sA,B&M Store with Garden Centre,"Units 4 - 5, Abbeywood Retail Park, Stoke Gifford, Bristol BS34 7JL",https://www.bmstores.co.uk/stores/bristol-abbeywood-378,bmstores.co.uk,https://maps.google.com/?cid=13903277006111161014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:05.424Z
ChIJpeucqwwJcUgRbMC_5sT1aqo,B&M Store with Garden Centre,"Unit 2, Kingsway Business Park, Newhaven Rd, Quedgeley, Gloucestershire GL2 2SN",https://www.bmstores.co.uk/stores/gloucester-quedgeley-695,bmstores.co.uk,https://maps.google.com/?cid=12279897560012800108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,press@bmstores.co.uk,unknown,https://www.bmstores.co.uk/contact,unknown,,68,2,ok,2026-03-04T23:34:06.357Z
ChIJY_KRQytCe0gRSgfGTlv9FbI,B&Q Blackpool,"Whitehills Retail Park, Preston New Rd, Blackpool FY4 5LU",https://www.diy.com/store/1313?utm_source=google&utm_medium=organic&utm_campaign=Google_1313,diy.com,https://maps.google.com/?cid=12832441281867548490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.223Z
ChIJRUPmjmBw2EcRxR5BWVddsXg,B&Q Cambridge,"400 Newmarket Rd, Cambridge CB5 8JH",https://www.diy.com/store/1239?utm_source=google&utm_medium=organic&utm_campaign=Google_1239,diy.com,https://maps.google.com/?cid=8696834985170116293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.225Z
ChIJbauowUTK3kcRqIvBPL4YftM,B&Q Canterbury,"Sturry Rd, Canterbury CT1 1FX",https://www.diy.com/store/1303?utm_source=google&utm_medium=organic&utm_campaign=Google_1303,diy.com,https://maps.google.com/?cid=15239645394410507176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.283Z
ChIJpVFz_ejweUgRc34XKoH98Lw,B&Q Derby,"Osmaston Park Rd, Allenton, Derby DE24 8EB",https://www.diy.com/store/1328?utm_source=google&utm_medium=organic&utm_campaign=Google_1328,diy.com,https://maps.google.com/?cid=13614660404739800691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.319Z
ChIJW2014o-CeUgRfT5-yyKLRGI,B&Q Garden Centre,"Queens Rd, Sheffield S2 4DR",http://diy.com/,diy.com,https://maps.google.com/?cid=7080937495692459645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:06.536Z
ChIJyxqmJCRKcEgRZXzCaC95LUs,B&Q Hereford,"Holmer Rd, Hereford HR4 9SH",https://www.diy.com/store/1166?utm_source=google&utm_medium=organic&utm_campaign=Google_1166,diy.com,https://maps.google.com/?cid=5417119171324574821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.350Z
ChIJpYkShv5gd0gRweKS__rzh1I,B&Q Leicester,"35 Devonshire Rd, Leicester LE4 0BG",https://www.diy.com/store/1012?utm_source=google&utm_medium=organic&utm_campaign=Google_1012,diy.com,https://maps.google.com/?cid=5946990092321219265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.490Z
ChIJARbbeLohe0gRVipHmYeRzbg,B&Q Liverpool Shopping Park,"Edge Ln Dr, Old Swan, Liverpool L13 4DL",https://www.diy.com/store/1514?utm_source=google&utm_medium=organic&utm_campaign=Google_1514,diy.com,https://maps.google.com/?cid=13316459684782615126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.428Z
ChIJf4zpayx9dEgR52L2uQfFRMU,B&Q Newport IOW,"Dodnor Ln, Newport PO30 5AW",https://www.diy.com/store/1163?utm_source=google&utm_medium=organic&utm_campaign=Google_1163,diy.com,https://maps.google.com/?cid=14214702960863503079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.511Z
ChIJ2w-4iwoPd0gRClieQwE2rg8,B&Q Northampton,"Nene Valley Retail Park, Northampton NN1 1BQ",https://www.diy.com/store/1293?utm_source=google&utm_medium=organic&utm_campaign=Google_1293,diy.com,https://maps.google.com/?cid=1129899935573891082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.497Z
ChIJpZbZferHdkgR0CsFIdqequ8,B&Q Oxford,"Retail Park, Oxford OX2 0JJ",https://www.diy.com/store/2605?utm_source=google&utm_medium=organic&utm_campaign=Google_2605,diy.com,https://maps.google.com/?cid=17269790380799634384&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.476Z
ChIJdV7ovKtddEgRss8nvzZRR44,B&Q Portsmouth,"Unit 4, The Pompey Centre, Southsea, Portsmouth, Southsea PO4 8SL",https://www.diy.com/store/1260?utm_source=google&utm_medium=organic&utm_campaign=Google_1260,diy.com,https://maps.google.com/?cid=10252252372309364658&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.493Z
ChIJY4bFv4uCeUgRQj7ISpIcoac,B&Q Sheffield - Queens Road,"Queens Rd, Sheffield S2 4DR",https://www.diy.com/store/1248?utm_source=google&utm_medium=organic&utm_campaign=Google_1248,diy.com,https://maps.google.com/?cid=12078967090229820994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.530Z
ChIJD4QeCILRc0gRSOkuSLPg-x4,Baber Animal Feeds Pet Shop Dog Deli,"The Old Warehouse, 13 Weymouth St, Warminster BA12 9NP",,,https://maps.google.com/?cid=2232625100907014472&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.476Z
ChIJYzf2L-ZdeEgRjV8RJbTSJ1s,Bae Tree Pet Supplies,"Brookfield Ave, Nettleham, Lincoln LN2 2TF",,,https://maps.google.com/?cid=6568450252700999565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.476Z
ChIJFdvkI4coekgRBMeqHyBDaHo,Bakewell pet supplies,"8 Water St, Bakewell DE45 1EW",,,https://maps.google.com/?cid=8820373675454416644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.476Z
ChIJ-QAS7z4FdkgRlwwsHem6tOg,Balham Bark Doggy Store,"72 Emmanuel Rd, London SW12 0HR",,,https://maps.google.com/?cid=16768232822986771607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.476Z
ChIJnQtdsIWFcUgRot9qwke-gr0,Baloo’s Raw Food Limited,"Unit 5, WBP, Tower Ln, Warmley, Bristol BS30 8FS",https://www.baloos.co.uk/,baloos.co.uk,https://maps.google.com/?cid=13655686235554504610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@baloos.co.uk,info,https://www.baloos.co.uk/,unknown,,60,5,ok,2026-03-04T23:34:07.005Z
ChIJR5i4YvNp3E4RnpMH-7M31yY,Bandanas and Mash,"Holbeck, Leeds LS11 9BT",http://www.bandanasandmash.co.uk/,bandanasandmash.co.uk,https://maps.google.com/?cid=2798766939584304030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:08.338Z
ChIJhxNBoOu0e0gRQBb6YszJDRk,Banisters pets shop,"137 Lisburne Ln, Stockport SK2 5RH",https://www.banisterspets.co.uk/,banisterspets.co.uk,https://maps.google.com/?cid=1805320905316505152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,u003einfo@banisterspets.co.uk,info,https://www.banisterspets.co.uk/contact,unknown,,74,2,ok,2026-03-04T23:34:10.175Z
ChIJOzvRSsC0cEgRjaM3WJVANpA,Bannerbrook Park Coventry,"Gramercy Park, Coventry CV4 9AE",,,https://maps.google.com/?cid=10391564200378344333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.497Z
ChIJh0aypRrpeUgRw5Vbz_wnri0,Bardills Garden Centre,"Toton Ln., Stapleford, Nottingham NG9 7JB",https://www.bardills.com/,bardills.com,https://maps.google.com/?cid=3291612344418538947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,unknown,https://www.bardills.com/,unknown,,54,8,ok,2026-03-04T23:34:06.623Z
ChIJScZ4m1RjdEgR1bXd56tBN5s,Bargain Booze Inside Food Warehouse,"Unit B, Wakes Retail Park, Riverway, Newport PO30 5UZ",,,https://maps.google.com/?cid=11184480406183196117&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.511Z
ChIJNQUUaQBxfkgR6O5OVZumREU,Bargain Buys,"72-79 Clayton St, Newcastle upon Tyne NE1 5PY",,,https://maps.google.com/?cid=4991297473114730216&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:05.511Z
ChIJu91_hp2FdUgRy6xd1inCV2Q,Bargain Buys,"101-103 London Rd, Brighton and Hove, Brighton BN1 4JF",https://www.poundstretcher.co.uk/brighton-165,poundstretcher.co.uk,https://maps.google.com/?cid=7230461211712531659&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:08.337Z
ChIJ7TYr5hZddEgRnzPl7eZScvY,Bargain Buys,"41, 44 London Rd, North End, Portsmouth PO2 0BH",https://www.poundstretcher.co.uk/portsmouth-180,poundstretcher.co.uk,https://maps.google.com/?cid=17758347432462463903&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:08.539Z
ChIJpS9JJrilbUgRCx5UEnL3woc,Bargain Buys,"177-181 Fore St, Exeter EX4 3AX",https://www.poundstretcher.co.uk/exeter-231,poundstretcher.co.uk,https://maps.google.com/?cid=9782653409907973643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:08.243Z
ChIJlTp9B5ebcEgRJ8SGKELfk2c,Bargain Buys,"Unit 2 Birmingham Rd, Wolverhampton WV2 3LQ",,,https://maps.google.com/?cid=7463554482723800103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:06.063Z
ChIJOyNBtaeSeUgR7TexqzZN0LU,Bark & Bite,"57 Oxford St, Ripley DE5 3AH",,,https://maps.google.com/?cid=13101056213224863725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:06.063Z
ChIJDb4vX0lZeUgRF9fVhodtQQ4,BARK CENTRAL Pet Shop,"Waterloo Way, Bramley, Leeds LS13 2EF",,,https://maps.google.com/?cid=1027222618867357463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:06.063Z
ChIJS-a-LpShcUgRHaVMZzis7BA,Bark Raw,"3 Noel Lee Way, Cam, Dursley GL11 5PS",http://www.barkraw.co.uk/,barkraw.co.uk,https://maps.google.com/?cid=1219538957361784093&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,info@barkraw.co.uk,info,http://www.barkraw.co.uk/contact,unknown,,74,1,ok,2026-03-04T23:34:09.788Z
ChIJQSDaMofje0gRf5BA4VHHzOg,Bark to basics Ltd,"342 Harrogate Rd, Bradford BD2 3TB",,,https://maps.google.com/?cid=16775001866533638271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,,unknown,,0,0,no_email_found,2026-03-04T23:34:06.084Z
